Location ID,Program Category,total_weekly_hours,total_program_hours,total_weekly_hours_60,total_program_hours_60,total_weekly_hours_14,total_program_hours_14,Hours_% Over60_Weekly,Hours_% Over60_Total,Hours_% Under14_Weekly,Hours_% Under14_Total,_id,Parent Location ID,Location Name,Location Type,Accessibility,Intersection,TTC Information,District,Street No,Street No Suffix,Street Name,Street Type,Street Direction,Postal Code,Description,PC,postal_code,country_code,place_name,state_name,state_code,county_name,county_code,community_name,community_code,latitude,longitude,accuracy
506,Arts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,427,506.0,McGregor Park Community Centre,crc,Fully Accessible,Lawrence Avenue East and Canlish Road,None,Scarborough,2231,None,Lawrence,Ave.,E,M1C 3B2,"Check the Drop-In Programs tab for hours for the outdoor pool.<br><br>This large, multipurpose facility features year-round programming for all ages and abilities. There is direct access to Toronto Public Library - McGregor Branch.<br><br>
This location has some <a href=""https://www.toronto.ca/explore-enjoy/parks-recreation/program-activities/youth-recreation/"">youth-specific programming</a>.",M1C,M1C,CA,Scarborough (Rouge Hill / Port Union / Highland Creek),Ontario,ON,Scarborough,,,,43.7878,-79.1564,6.0
506,Swimming,291.59999999999997,490.2,0.0,0.0,58.00000000000002,98.6,0.0,0.0,19.9,20.1,427,506.0,McGregor Park Community Centre,crc,Fully Accessible,Lawrence Avenue East and Canlish Road,None,Scarborough,2231,None,Lawrence,Ave.,E,M1C 3B2,"Check the Drop-In Programs tab for hours for the outdoor pool.<br><br>This large, multipurpose facility features year-round programming for all ages and abilities. There is direct access to Toronto Public Library - McGregor Branch.<br><br>
This location has some <a href=""https://www.toronto.ca/explore-enjoy/parks-recreation/program-activities/youth-recreation/"">youth-specific programming</a>.",M1C,M1C,CA,Scarborough (Rouge Hill / Port Union / Highland Creek),Ontario,ON,Scarborough,,,,43.7878,-79.1564,6.0
506,Skating,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,427,506.0,McGregor Park Community Centre,crc,Fully Accessible,Lawrence Avenue East and Canlish Road,None,Scarborough,2231,None,Lawrence,Ave.,E,M1C 3B2,"Check the Drop-In Programs tab for hours for the outdoor pool.<br><br>This large, multipurpose facility features year-round programming for all ages and abilities. There is direct access to Toronto Public Library - McGregor Branch.<br><br>
This location has some <a href=""https://www.toronto.ca/explore-enjoy/parks-recreation/program-activities/youth-recreation/"">youth-specific programming</a>.",M1C,M1C,CA,Scarborough (Rouge Hill / Port Union / Highland Creek),Ontario,ON,Scarborough,,,,43.7878,-79.1564,6.0
584,Camps,532.0,532.0,0.0,0.0,532.0,532.0,0.0,0.0,100.0,100.0,493,584.0,West Rouge Community Centre,crc,Fully Accessible,Rouge Hills Dr & West Point Ave,None,Scarborough,270,None,Rouge Hills,Dr,None,M1C 2Z1,"West Rouge Community Centre has a long history in East Scarborough. The building was the clubhouse for a former golf course. Now being apart of the City of Toronto, the Community Centre is prime site for rental use of the Ballroom which is used for wedding receptions, preteen dances, special events and for recreation programming. West Rouge Community Centre has many preschool programs that run out of the Tots Room that gets many compliments from visitors throughout the year. Also, many community groups call the community centre home, such as West Rouge Sport and Recreation Association, West Rouge Community Association and the Dukes of Harmony to name a few.",M1C,M1C,CA,Scarborough (Rouge Hill / Port Union / Highland Creek),Ontario,ON,Scarborough,,,,43.7878,-79.1564,6.0
584,Fitness,8.0,84.0,3.0,34.0,0.0,0.0,37.5,40.5,0.0,0.0,493,584.0,West Rouge Community Centre,crc,Fully Accessible,Rouge Hills Dr & West Point Ave,None,Scarborough,270,None,Rouge Hills,Dr,None,M1C 2Z1,"West Rouge Community Centre has a long history in East Scarborough. The building was the clubhouse for a former golf course. Now being apart of the City of Toronto, the Community Centre is prime site for rental use of the Ballroom which is used for wedding receptions, preteen dances, special events and for recreation programming. West Rouge Community Centre has many preschool programs that run out of the Tots Room that gets many compliments from visitors throughout the year. Also, many community groups call the community centre home, such as West Rouge Sport and Recreation Association, West Rouge Community Association and the Dukes of Harmony to name a few.",M1C,M1C,CA,Scarborough (Rouge Hill / Port Union / Highland Creek),Ontario,ON,Scarborough,,,,43.7878,-79.1564,6.0
584,Sports,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,493,584.0,West Rouge Community Centre,crc,Fully Accessible,Rouge Hills Dr & West Point Ave,None,Scarborough,270,None,Rouge Hills,Dr,None,M1C 2Z1,"West Rouge Community Centre has a long history in East Scarborough. The building was the clubhouse for a former golf course. Now being apart of the City of Toronto, the Community Centre is prime site for rental use of the Ballroom which is used for wedding receptions, preteen dances, special events and for recreation programming. West Rouge Community Centre has many preschool programs that run out of the Tots Room that gets many compliments from visitors throughout the year. Also, many community groups call the community centre home, such as West Rouge Sport and Recreation Association, West Rouge Community Association and the Dukes of Harmony to name a few.",M1C,M1C,CA,Scarborough (Rouge Hill / Port Union / Highland Creek),Ontario,ON,Scarborough,,,,43.7878,-79.1564,6.0
584,General,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,493,584.0,West Rouge Community Centre,crc,Fully Accessible,Rouge Hills Dr & West Point Ave,None,Scarborough,270,None,Rouge Hills,Dr,None,M1C 2Z1,"West Rouge Community Centre has a long history in East Scarborough. The building was the clubhouse for a former golf course. Now being apart of the City of Toronto, the Community Centre is prime site for rental use of the Ballroom which is used for wedding receptions, preteen dances, special events and for recreation programming. West Rouge Community Centre has many preschool programs that run out of the Tots Room that gets many compliments from visitors throughout the year. Also, many community groups call the community centre home, such as West Rouge Sport and Recreation Association, West Rouge Community Association and the Dukes of Harmony to name a few.",M1C,M1C,CA,Scarborough (Rouge Hill / Port Union / Highland Creek),Ontario,ON,Scarborough,,,,43.7878,-79.1564,6.0
584,Arts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,493,584.0,West Rouge Community Centre,crc,Fully Accessible,Rouge Hills Dr & West Point Ave,None,Scarborough,270,None,Rouge Hills,Dr,None,M1C 2Z1,"West Rouge Community Centre has a long history in East Scarborough. The building was the clubhouse for a former golf course. Now being apart of the City of Toronto, the Community Centre is prime site for rental use of the Ballroom which is used for wedding receptions, preteen dances, special events and for recreation programming. West Rouge Community Centre has many preschool programs that run out of the Tots Room that gets many compliments from visitors throughout the year. Also, many community groups call the community centre home, such as West Rouge Sport and Recreation Association, West Rouge Community Association and the Dukes of Harmony to name a few.",M1C,M1C,CA,Scarborough (Rouge Hill / Port Union / Highland Creek),Ontario,ON,Scarborough,,,,43.7878,-79.1564,6.0
584,Swimming,8.5,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,493,584.0,West Rouge Community Centre,crc,Fully Accessible,Rouge Hills Dr & West Point Ave,None,Scarborough,270,None,Rouge Hills,Dr,None,M1C 2Z1,"West Rouge Community Centre has a long history in East Scarborough. The building was the clubhouse for a former golf course. Now being apart of the City of Toronto, the Community Centre is prime site for rental use of the Ballroom which is used for wedding receptions, preteen dances, special events and for recreation programming. West Rouge Community Centre has many preschool programs that run out of the Tots Room that gets many compliments from visitors throughout the year. Also, many community groups call the community centre home, such as West Rouge Sport and Recreation Association, West Rouge Community Association and the Dukes of Harmony to name a few.",M1C,M1C,CA,Scarborough (Rouge Hill / Port Union / Highland Creek),Ontario,ON,Scarborough,,,,43.7878,-79.1564,6.0
584,Skating,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,493,584.0,West Rouge Community Centre,crc,Fully Accessible,Rouge Hills Dr & West Point Ave,None,Scarborough,270,None,Rouge Hills,Dr,None,M1C 2Z1,"West Rouge Community Centre has a long history in East Scarborough. The building was the clubhouse for a former golf course. Now being apart of the City of Toronto, the Community Centre is prime site for rental use of the Ballroom which is used for wedding receptions, preteen dances, special events and for recreation programming. West Rouge Community Centre has many preschool programs that run out of the Tots Room that gets many compliments from visitors throughout the year. Also, many community groups call the community centre home, such as West Rouge Sport and Recreation Association, West Rouge Community Association and the Dukes of Harmony to name a few.",M1C,M1C,CA,Scarborough (Rouge Hill / Port Union / Highland Creek),Ontario,ON,Scarborough,,,,43.7878,-79.1564,6.0
883,Camps,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,751,883.0,Port Union Community Recreation Centre,crc,Fully Accessible,None,None,Scarborough,5450,None,Lawrence,Ave,E,M1C 3B2,"Port Union Community Recreation Centre offers a wide range of activities for all ages. It has a library, a skateboard park, a gymnatorium/hall and an older adult lounge.",M1C,M1C,CA,Scarborough (Rouge Hill / Port Union / Highland Creek),Ontario,ON,Scarborough,,,,43.7878,-79.1564,6.0
883,Fitness,17.0,150.0,4.0,37.0,0.0,0.0,23.5,24.7,0.0,0.0,751,883.0,Port Union Community Recreation Centre,crc,Fully Accessible,None,None,Scarborough,5450,None,Lawrence,Ave,E,M1C 3B2,"Port Union Community Recreation Centre offers a wide range of activities for all ages. It has a library, a skateboard park, a gymnatorium/hall and an older adult lounge.",M1C,M1C,CA,Scarborough (Rouge Hill / Port Union / Highland Creek),Ontario,ON,Scarborough,,,,43.7878,-79.1564,6.0
883,Sports,3.0,27.0,0.0,0.0,3.0,27.0,0.0,0.0,100.0,100.0,751,883.0,Port Union Community Recreation Centre,crc,Fully Accessible,None,None,Scarborough,5450,None,Lawrence,Ave,E,M1C 3B2,"Port Union Community Recreation Centre offers a wide range of activities for all ages. It has a library, a skateboard park, a gymnatorium/hall and an older adult lounge.",M1C,M1C,CA,Scarborough (Rouge Hill / Port Union / Highland Creek),Ontario,ON,Scarborough,,,,43.7878,-79.1564,6.0
883,General,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,751,883.0,Port Union Community Recreation Centre,crc,Fully Accessible,None,None,Scarborough,5450,None,Lawrence,Ave,E,M1C 3B2,"Port Union Community Recreation Centre offers a wide range of activities for all ages. It has a library, a skateboard park, a gymnatorium/hall and an older adult lounge.",M1C,M1C,CA,Scarborough (Rouge Hill / Port Union / Highland Creek),Ontario,ON,Scarborough,,,,43.7878,-79.1564,6.0
883,Arts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,751,883.0,Port Union Community Recreation Centre,crc,Fully Accessible,None,None,Scarborough,5450,None,Lawrence,Ave,E,M1C 3B2,"Port Union Community Recreation Centre offers a wide range of activities for all ages. It has a library, a skateboard park, a gymnatorium/hall and an older adult lounge.",M1C,M1C,CA,Scarborough (Rouge Hill / Port Union / Highland Creek),Ontario,ON,Scarborough,,,,43.7878,-79.1564,6.0
883,Swimming,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,751,883.0,Port Union Community Recreation Centre,crc,Fully Accessible,None,None,Scarborough,5450,None,Lawrence,Ave,E,M1C 3B2,"Port Union Community Recreation Centre offers a wide range of activities for all ages. It has a library, a skateboard park, a gymnatorium/hall and an older adult lounge.",M1C,M1C,CA,Scarborough (Rouge Hill / Port Union / Highland Creek),Ontario,ON,Scarborough,,,,43.7878,-79.1564,6.0
883,Skating,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,751,883.0,Port Union Community Recreation Centre,crc,Fully Accessible,None,None,Scarborough,5450,None,Lawrence,Ave,E,M1C 3B2,"Port Union Community Recreation Centre offers a wide range of activities for all ages. It has a library, a skateboard park, a gymnatorium/hall and an older adult lounge.",M1C,M1C,CA,Scarborough (Rouge Hill / Port Union / Highland Creek),Ontario,ON,Scarborough,,,,43.7878,-79.1564,6.0
2773,Camps,608.0,608.0,0.0,0.0,608.0,608.0,0.0,0.0,100.0,100.0,1750,2773.0,Toronto Pan Am Sports Centre,crc,Fully Accessible,None,None,Scarborough,875,None,Morningside,Ave,None,M1C 0C7,"The Toronto Pan Am Sports Centre (TPASC) is co-owned by the City of Toronto and the University of Toronto Scarborough. This facility is 312,000 square feet and is located on the corner of Tams Road and Morningside Ave. TPASC has two Olympic-sized, 10 lane swimming pools; a 25m diving tank with diving platforms and spring diving boards; four gymnasiums built to international standards equipped with both a high-quality maple sprung board floor and a synthetic polyvinyl sport floor; a 200m indoor track; double story fitness centre; a 41-foot high climbing wall; and four teaching studios. This recreation centre offers programs for children, youth adults and older adults. A family/universal change room is available at this location.<br><br> Drop-in swimming programs at this location are offered by the Toronto Pan Am Sports Centre directly. Please visit <a href=""https://tpasc.ca"" target=""_blank"">tpasc.ca</a> for drop-in swim schedules",M1C,M1C,CA,Scarborough (Rouge Hill / Port Union / Highland Creek),Ontario,ON,Scarborough,,,,43.7878,-79.1564,6.0
2773,Fitness,4.0,35.0,2.0,18.0,1.0,8.0,50.0,51.4,25.0,22.9,1750,2773.0,Toronto Pan Am Sports Centre,crc,Fully Accessible,None,None,Scarborough,875,None,Morningside,Ave,None,M1C 0C7,"The Toronto Pan Am Sports Centre (TPASC) is co-owned by the City of Toronto and the University of Toronto Scarborough. This facility is 312,000 square feet and is located on the corner of Tams Road and Morningside Ave. TPASC has two Olympic-sized, 10 lane swimming pools; a 25m diving tank with diving platforms and spring diving boards; four gymnasiums built to international standards equipped with both a high-quality maple sprung board floor and a synthetic polyvinyl sport floor; a 200m indoor track; double story fitness centre; a 41-foot high climbing wall; and four teaching studios. This recreation centre offers programs for children, youth adults and older adults. A family/universal change room is available at this location.<br><br> Drop-in swimming programs at this location are offered by the Toronto Pan Am Sports Centre directly. Please visit <a href=""https://tpasc.ca"" target=""_blank"">tpasc.ca</a> for drop-in swim schedules",M1C,M1C,CA,Scarborough (Rouge Hill / Port Union / Highland Creek),Ontario,ON,Scarborough,,,,43.7878,-79.1564,6.0
2773,Sports,45.099999999999994,380.1,1.0,9.0,36.099999999999994,302.1,2.2,2.4,80.0,79.5,1750,2773.0,Toronto Pan Am Sports Centre,crc,Fully Accessible,None,None,Scarborough,875,None,Morningside,Ave,None,M1C 0C7,"The Toronto Pan Am Sports Centre (TPASC) is co-owned by the City of Toronto and the University of Toronto Scarborough. This facility is 312,000 square feet and is located on the corner of Tams Road and Morningside Ave. TPASC has two Olympic-sized, 10 lane swimming pools; a 25m diving tank with diving platforms and spring diving boards; four gymnasiums built to international standards equipped with both a high-quality maple sprung board floor and a synthetic polyvinyl sport floor; a 200m indoor track; double story fitness centre; a 41-foot high climbing wall; and four teaching studios. This recreation centre offers programs for children, youth adults and older adults. A family/universal change room is available at this location.<br><br> Drop-in swimming programs at this location are offered by the Toronto Pan Am Sports Centre directly. Please visit <a href=""https://tpasc.ca"" target=""_blank"">tpasc.ca</a> for drop-in swim schedules",M1C,M1C,CA,Scarborough (Rouge Hill / Port Union / Highland Creek),Ontario,ON,Scarborough,,,,43.7878,-79.1564,6.0
2773,General,43.79999999999999,123.00000000000001,0.0,0.0,43.79999999999999,123.00000000000001,0.0,0.0,100.0,100.0,1750,2773.0,Toronto Pan Am Sports Centre,crc,Fully Accessible,None,None,Scarborough,875,None,Morningside,Ave,None,M1C 0C7,"The Toronto Pan Am Sports Centre (TPASC) is co-owned by the City of Toronto and the University of Toronto Scarborough. This facility is 312,000 square feet and is located on the corner of Tams Road and Morningside Ave. TPASC has two Olympic-sized, 10 lane swimming pools; a 25m diving tank with diving platforms and spring diving boards; four gymnasiums built to international standards equipped with both a high-quality maple sprung board floor and a synthetic polyvinyl sport floor; a 200m indoor track; double story fitness centre; a 41-foot high climbing wall; and four teaching studios. This recreation centre offers programs for children, youth adults and older adults. A family/universal change room is available at this location.<br><br> Drop-in swimming programs at this location are offered by the Toronto Pan Am Sports Centre directly. Please visit <a href=""https://tpasc.ca"" target=""_blank"">tpasc.ca</a> for drop-in swim schedules",M1C,M1C,CA,Scarborough (Rouge Hill / Port Union / Highland Creek),Ontario,ON,Scarborough,,,,43.7878,-79.1564,6.0
